,Scores,mean_test_score,std_test_score,sem_test_score,params,round,train_mthd,estimator,roc_auc,accuracy,balanced_accuracy,recall,precision,f1,matthews_corrcoef
2283,0.3849001794597505,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.7222222222222223,0.6666666666666666,0.7222222222222223,0.6111111111111112,0.9166666666666666,0.7333333333333333,0.3849001794597505
2284,0.14484136487558028,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5833333333333334,0.5416666666666666,0.5833333333333333,0.5,0.8181818181818182,0.6206896551724138,0.14484136487558028
2285,0.4472135954999579,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.75,0.625,0.75,0.5,1.0,0.6666666666666666,0.4472135954999579
2286,0.3379631847096873,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6944444444444444,0.625,0.6944444444444444,0.5555555555555556,0.9090909090909091,0.6896551724137931,0.3379631847096873
2287,0.14484136487558028,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5833333333333334,0.5416666666666666,0.5833333333333333,0.5,0.8181818181818182,0.6206896551724138,0.14484136487558028
2288,0.2041241452319315,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6111111111111112,0.6666666666666666,0.6111111111111112,0.7222222222222222,0.8125,0.7647058823529411,0.2041241452319315
2289,0.19245008972987526,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6111111111111112,0.5833333333333334,0.6111111111111112,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.19245008972987526
2290,0.2414022747926338,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.638888888888889,0.625,0.6388888888888888,0.6111111111111112,0.8461538461538461,0.7096774193548387,0.2414022747926338
2291,0.19245008972987526,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6111111111111112,0.5833333333333334,0.6111111111111112,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.19245008972987526
2292,0.24845199749997662,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6388888888888888,0.5416666666666666,0.6388888888888888,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.24845199749997662
2293,0.408248290463863,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.7222222222222222,0.5833333333333334,0.7222222222222222,0.4444444444444444,1.0,0.6153846153846154,0.408248290463863
2294,0.24845199749997662,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6388888888888888,0.5416666666666666,0.6388888888888888,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.24845199749997662
2295,0.15877683720748895,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5833333333333334,0.4583333333333333,0.5833333333333334,0.3333333333333333,0.8571428571428571,0.48,0.15877683720748895
2296,0.0,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5,0.5,0.5,0.5,0.75,0.6,0.0
2297,0.3478327964999673,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6944444444444445,0.7083333333333334,0.6944444444444444,0.7222222222222222,0.8666666666666667,0.7878787878787878,0.3478327964999673
2298,0.408248290463863,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.7222222222222222,0.5833333333333334,0.7222222222222222,0.4444444444444444,1.0,0.6153846153846154,0.408248290463863
2299,0.4879500364742666,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.5555555555555556,1.0,0.7142857142857143,0.4879500364742666
2300,0.24845199749997662,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6388888888888888,0.5416666666666666,0.6388888888888888,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.24845199749997662
2301,0.29277002188455997,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.75,0.29277002188455997
2302,0.2041241452319315,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6111111111111112,0.5,0.6111111111111112,0.3888888888888889,0.875,0.5384615384615384,0.2041241452319315
2303,0.14484136487558028,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5833333333333334,0.5416666666666666,0.5833333333333333,0.5,0.8181818181818182,0.6206896551724138,0.14484136487558028
2304,0.3379631847096873,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6944444444444444,0.625,0.6944444444444444,0.5555555555555556,0.9090909090909091,0.6896551724137931,0.3379631847096873
2305,0.3379631847096873,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6944444444444444,0.625,0.6944444444444444,0.5555555555555556,0.9090909090909091,0.6896551724137931,0.3379631847096873
2306,0.0,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5,0.4166666666666667,0.5,0.3333333333333333,0.75,0.46153846153846156,0.0
2307,0.4345240946267408,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.75,0.7083333333333334,0.75,0.6666666666666666,0.9230769230769231,0.7741935483870968,0.4345240946267408
2308,0.14484136487558028,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5833333333333334,0.5416666666666666,0.5833333333333333,0.5,0.8181818181818182,0.6206896551724138,0.14484136487558028
2309,0.24845199749997662,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6388888888888888,0.5416666666666666,0.6388888888888888,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.24845199749997662
2310,0.5310850045437944,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.8055555555555556,0.7083333333333334,0.8055555555555556,0.6111111111111112,1.0,0.7586206896551724,0.5310850045437944
2311,0.3333333333333333,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,1.0,0.5,0.3333333333333333
2312,0.3379631847096873,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6944444444444444,0.625,0.6944444444444444,0.5555555555555556,0.9090909090909091,0.6896551724137931,0.3379631847096873
2313,0.0,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5,0.4166666666666667,0.5,0.3333333333333333,0.75,0.46153846153846156,0.0
2314,0.29277002188455997,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6666666666666666,0.5833333333333334,0.6666666666666667,0.5,0.9,0.6428571428571429,0.29277002188455997
2315,0.19245008972987526,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6111111111111112,0.5833333333333334,0.6111111111111112,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.19245008972987526
2316,0.24845199749997662,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6388888888888888,0.5416666666666666,0.6388888888888888,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.24845199749997662
2317,0.3478327964999673,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6944444444444445,0.7083333333333334,0.6944444444444444,0.7222222222222222,0.8666666666666667,0.7878787878787878,0.3478327964999673
2318,0.29277002188455997,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.75,0.29277002188455997
2319,0.2041241452319315,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6111111111111112,0.5,0.6111111111111112,0.3888888888888889,0.875,0.5384615384615384,0.2041241452319315
2320,0.24845199749997662,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6388888888888888,0.5416666666666666,0.6388888888888888,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.24845199749997662
2321,0.4879500364742666,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.5555555555555556,1.0,0.7142857142857143,0.4879500364742666
2322,0.6831300510639732,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.8888888888888888,0.8333333333333334,0.8888888888888888,0.7777777777777778,1.0,0.875,0.6831300510639732
2323,0.408248290463863,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.7222222222222223,0.75,0.7222222222222222,0.7777777777777778,0.875,0.8235294117647058,0.408248290463863
2324,0.408248290463863,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.7222222222222223,0.75,0.7222222222222222,0.7777777777777778,0.875,0.8235294117647058,0.408248290463863
2325,0.19245008972987526,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6111111111111112,0.5833333333333334,0.6111111111111112,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.19245008972987526
2326,0.14484136487558028,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5833333333333334,0.5416666666666666,0.5833333333333333,0.5,0.8181818181818182,0.6206896551724138,0.14484136487558028
2327,0.4472135954999579,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.75,0.625,0.75,0.5,1.0,0.6666666666666666,0.4472135954999579
2328,0.04828045495852676,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5277777777777778,0.5416666666666666,0.5277777777777778,0.5555555555555556,0.7692307692307693,0.6451612903225806,0.04828045495852676
2329,0.4472135954999579,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.75,0.625,0.75,0.5,1.0,0.6666666666666666,0.4472135954999579
2330,0.14907119849998599,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5833333333333333,0.625,0.5833333333333333,0.6666666666666666,0.8,0.7272727272727273,0.14907119849998599
2331,0.29277002188455997,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6666666666666666,0.5833333333333334,0.6666666666666667,0.5,0.9,0.6428571428571429,0.29277002188455997
2332,0.19245008972987526,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6111111111111112,0.5833333333333334,0.6111111111111112,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.19245008972987526
2333,0.04828045495852676,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5277777777777778,0.5416666666666666,0.5277777777777778,0.5555555555555556,0.7692307692307693,0.6451612903225806,0.04828045495852676
2334,0.408248290463863,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.7222222222222222,0.5833333333333334,0.7222222222222222,0.4444444444444444,1.0,0.6153846153846154,0.408248290463863
2335,0.14907119849998599,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5833333333333333,0.625,0.5833333333333333,0.6666666666666666,0.8,0.7272727272727273,0.14907119849998599
2336,0.29277002188455997,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6666666666666666,0.5833333333333334,0.6666666666666667,0.5,0.9,0.6428571428571429,0.29277002188455997
2337,0.3333333333333333,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,1.0,0.5,0.3333333333333333
2338,0.3379631847096873,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6944444444444444,0.625,0.6944444444444444,0.5555555555555556,0.9090909090909091,0.6896551724137931,0.3379631847096873
2339,0.3849001794597505,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.7222222222222223,0.6666666666666666,0.7222222222222223,0.6111111111111112,0.9166666666666666,0.7333333333333333,0.3849001794597505
2340,0.29277002188455997,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6666666666666666,0.5833333333333334,0.6666666666666667,0.5,0.9,0.6428571428571429,0.29277002188455997
2341,0.3849001794597505,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.7222222222222223,0.6666666666666666,0.7222222222222223,0.6111111111111112,0.9166666666666666,0.7333333333333333,0.3849001794597505
2342,0.5310850045437944,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.8055555555555556,0.7083333333333334,0.8055555555555556,0.6111111111111112,1.0,0.7586206896551724,0.5310850045437944
2343,0.4879500364742666,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.5555555555555556,1.0,0.7142857142857143,0.4879500364742666
2344,0.09759000729485331,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5555555555555556,0.5,0.5555555555555556,0.4444444444444444,0.8,0.5714285714285714,0.09759000729485331
2345,0.14484136487558028,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.5833333333333334,0.5416666666666666,0.5833333333333333,0.5,0.8181818181818182,0.6206896551724138,0.14484136487558028
2346,0.4345240946267408,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.75,0.7083333333333334,0.75,0.6666666666666666,0.9230769230769231,0.7741935483870968,0.4345240946267408
2347,0.3849001794597505,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.7222222222222223,0.6666666666666666,0.7222222222222223,0.6111111111111112,0.9166666666666666,0.7333333333333333,0.3849001794597505
2348,0.2414022747926338,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.638888888888889,0.625,0.6388888888888888,0.6111111111111112,0.8461538461538461,0.7096774193548387,0.2414022747926338
2349,0.24845199749997662,0.28233230847838725,0.1367273151957799,0.01367273151957799,,bootstrap,validation_score,SVC,0.6388888888888888,0.5416666666666666,0.6388888888888888,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.24845199749997662
2350,0.49660854465066,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7555555555555556,0.75,0.7555555555555555,0.7333333333333333,0.8461538461538461,0.7857142857142857,0.49660854465066
2351,0.5477225575051662,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7666666666666668,0.7916666666666666,0.7666666666666666,0.8666666666666667,0.8125,0.8387096774193549,0.5477225575051662
2352,0.3927922024247863,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7000000000000001,0.7083333333333334,0.7,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.3927922024247863
2353,0.32387513781564786,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7692307692307693,0.7142857142857143,0.32387513781564786
2354,0.5477225575051662,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7666666666666668,0.7916666666666666,0.7666666666666666,0.8666666666666667,0.8125,0.8387096774193549,0.5477225575051662
2355,0.36514837167011077,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6777777777777778,0.7083333333333334,0.6777777777777778,0.8,0.75,0.7741935483870968,0.36514837167011077
2356,0.5477225575051662,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7666666666666668,0.7916666666666666,0.7666666666666666,0.8666666666666667,0.8125,0.8387096774193549,0.5477225575051662
2357,0.14907119849998599,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.5666666666666667,0.625,0.5666666666666667,0.8,0.6666666666666666,0.7272727272727273,0.14907119849998599
2358,0.3927922024247863,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7000000000000001,0.7083333333333334,0.7,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.3927922024247863
2359,0.21821789023599236,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6111111111111112,0.625,0.6111111111111112,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.21821789023599236
2360,0.44971201491459334,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7111111111111112,0.75,0.7111111111111111,0.8666666666666667,0.7647058823529411,0.8125,0.44971201491459334
2361,0.5465943944999486,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7444444444444445,0.7916666666666666,0.7444444444444445,0.9333333333333333,0.7777777777777778,0.8484848484848485,0.5465943944999486
2362,0.3478327964999673,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6555555555555556,0.7083333333333334,0.6555555555555556,0.8666666666666667,0.7222222222222222,0.7878787878787878,0.3478327964999673
2363,0.28888888888888886,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6444444444444445,0.6666666666666666,0.6444444444444444,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.28888888888888886
2364,0.44971201491459334,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7111111111111112,0.75,0.7111111111111111,0.8666666666666667,0.7647058823529411,0.8125,0.44971201491459334
2365,0.49660854465066,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7555555555555556,0.75,0.7555555555555555,0.7333333333333333,0.8461538461538461,0.7857142857142857,0.49660854465066
2366,0.4503410014021149,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6888888888888889,0.75,0.6888888888888889,0.9333333333333333,0.7368421052631579,0.8235294117647058,0.4503410014021149
2367,0.36514837167011077,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6777777777777778,0.7083333333333334,0.6777777777777778,0.8,0.75,0.7741935483870968,0.36514837167011077
2368,0.32387513781564786,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7692307692307693,0.7142857142857143,0.32387513781564786
2369,0.28888888888888886,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6444444444444445,0.6666666666666666,0.6444444444444444,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.28888888888888886
2370,0.3478327964999673,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6555555555555556,0.7083333333333334,0.6555555555555556,0.8666666666666667,0.7222222222222222,0.7878787878787878,0.3478327964999673
2371,0.4666666666666667,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7333333333333334,0.75,0.7333333333333334,0.8,0.8,0.8,0.4666666666666667
2372,0.36514837167011077,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6777777777777778,0.7083333333333334,0.6777777777777778,0.8,0.75,0.7741935483870968,0.36514837167011077
2373,0.26035958758213296,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6222222222222222,0.6666666666666666,0.6222222222222222,0.8,0.7058823529411765,0.75,0.26035958758213296
2374,0.44971201491459334,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7111111111111112,0.75,0.7111111111111111,0.8666666666666667,0.7647058823529411,0.8125,0.44971201491459334
2375,0.4503410014021149,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6888888888888889,0.75,0.6888888888888889,0.9333333333333333,0.7368421052631579,0.8235294117647058,0.4503410014021149
2376,0.44971201491459334,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7111111111111112,0.75,0.7111111111111111,0.8666666666666667,0.7647058823529411,0.8125,0.44971201491459334
2377,0.4800793585191832,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7444444444444445,0.7083333333333334,0.7444444444444445,0.6,0.9,0.72,0.4800793585191832
2378,0.4666666666666667,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7333333333333334,0.75,0.7333333333333334,0.8,0.8,0.8,0.4666666666666667
2379,0.36514837167011077,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6777777777777778,0.7083333333333334,0.6777777777777778,0.8,0.75,0.7741935483870968,0.36514837167011077
2380,0.3927922024247863,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7000000000000001,0.7083333333333334,0.7,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.3927922024247863
2381,0.23841582427170788,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6000000000000001,0.6666666666666666,0.6,0.8666666666666667,0.6842105263157895,0.7647058823529411,0.23841582427170788
2382,0.4666666666666667,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7333333333333334,0.75,0.7333333333333334,0.8,0.8,0.8,0.4666666666666667
2383,0.3478327964999673,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6555555555555556,0.7083333333333334,0.6555555555555556,0.8666666666666667,0.7222222222222222,0.7878787878787878,0.3478327964999673
2384,0.22771001702132443,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.5777777777777777,0.6666666666666666,0.5777777777777777,0.9333333333333333,0.6666666666666666,0.7777777777777778,0.22771001702132443
2385,0.26035958758213296,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6222222222222222,0.6666666666666666,0.6222222222222222,0.8,0.7058823529411765,0.75,0.26035958758213296
2386,0.5477225575051662,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7666666666666668,0.7916666666666666,0.7666666666666666,0.8666666666666667,0.8125,0.8387096774193549,0.5477225575051662
2387,0.32387513781564786,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7692307692307693,0.7142857142857143,0.32387513781564786
2388,0.49660854465066,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7555555555555556,0.75,0.7555555555555555,0.7333333333333333,0.8461538461538461,0.7857142857142857,0.49660854465066
2389,0.6444444444444445,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.8222222222222223,0.8333333333333334,0.8222222222222222,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.6444444444444445
2390,0.3670584895244009,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6888888888888889,0.6666666666666666,0.6888888888888889,0.6,0.8181818181818182,0.6923076923076923,0.3670584895244009
2391,0.26035958758213296,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6222222222222222,0.6666666666666666,0.6222222222222222,0.8,0.7058823529411765,0.75,0.26035958758213296
2392,0.43033148291193524,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7222222222222222,0.7083333333333334,0.7222222222222222,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.43033148291193524
2393,0.539791896359413,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7777777777777777,0.75,0.7777777777777777,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.539791896359413
2394,0.43033148291193524,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7222222222222222,0.7083333333333334,0.7222222222222222,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.43033148291193524
2395,0.11547005383792515,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.5444444444444445,0.625,0.5444444444444445,0.8666666666666667,0.65,0.7428571428571429,0.11547005383792515
2396,0.11547005383792515,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.5444444444444445,0.625,0.5444444444444445,0.8666666666666667,0.65,0.7428571428571429,0.11547005383792515
2397,0.43033148291193524,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7222222222222222,0.7083333333333334,0.7222222222222222,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.43033148291193524
2398,0.34641016151377546,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6333333333333333,0.7083333333333334,0.6333333333333333,0.9333333333333333,0.7,0.8,0.34641016151377546
2399,0.44971201491459334,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7111111111111112,0.75,0.7111111111111111,0.8666666666666667,0.7647058823529411,0.8125,0.44971201491459334
2400,0.3670584895244009,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6888888888888889,0.6666666666666666,0.6888888888888889,0.6,0.8181818181818182,0.6923076923076923,0.3670584895244009
2401,0.3478327964999673,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.6555555555555556,0.7083333333333334,0.6555555555555556,0.8666666666666667,0.7222222222222222,0.7878787878787878,0.3478327964999673
2402,0.44971201491459334,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7111111111111112,0.75,0.7111111111111111,0.8666666666666667,0.7647058823529411,0.8125,0.44971201491459334
2403,0.22771001702132443,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.5777777777777777,0.6666666666666666,0.5777777777777777,0.9333333333333333,0.6666666666666666,0.7777777777777778,0.22771001702132443
2404,0.5477225575051662,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7666666666666668,0.7916666666666666,0.7666666666666666,0.8666666666666667,0.8125,0.8387096774193549,0.5477225575051662
2405,0.6024640760767094,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.8111111111111111,0.7916666666666666,0.8111111111111111,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.6024640760767094
2406,0.3927922024247863,0.3948821325293316,0.13596335909991764,0.013596335909991764,,bootstrap,gso_1,SVC,0.7000000000000001,0.7083333333333334,0.7,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.3927922024247863
