,Scores,mean_test_score,std_test_score,sem_test_score,params,round,train_mthd,estimator,roc_auc,accuracy,balanced_accuracy,recall,precision,f1,matthews_corrcoef
4774,-0.0944911182523068,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.4583333333333333,0.5555555555555556,0.4583333333333333,0.75,0.6428571428571429,0.6923076923076923,-0.0944911182523068
4775,0.05976143046671968,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.525,0.5555555555555556,0.525,0.8,0.5714285714285714,0.6666666666666666,0.05976143046671968
4776,-0.2711630722733202,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.4375,0.3888888888888889,0.4375,0.875,0.4117647058823529,0.56,-0.2711630722733202
4777,0.2548235957188128,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5974025974025974,0.6666666666666666,0.5974025974025974,0.9090909090909091,0.6666666666666666,0.7692307692307693,0.2548235957188128
4778,0.2,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6,0.3333333333333333,0.6,0.2,1.0,0.3333333333333333,0.2
4779,0.35082320772281167,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6666666666666667,0.7222222222222222,0.6666666666666667,0.8333333333333334,0.7692307692307693,0.8,0.35082320772281167
4780,0.5229975846277625,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7402597402597402,0.7777777777777778,0.7402597402597402,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.5229975846277625
4781,0.43852900965351455,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7307692307692308,0.6111111111111112,0.7307692307692308,0.46153846153846156,1.0,0.631578947368421,0.43852900965351455
4782,0.0,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5,0.4444444444444444,0.5,1.0,0.4444444444444444,0.6153846153846154,0.0
4783,0.31622776601683794,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.65,0.6666666666666666,0.65,0.8,0.6666666666666666,0.7272727272727273,0.31622776601683794
4784,0.08770580193070292,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5461538461538462,0.6111111111111112,0.5461538461538462,0.6923076923076923,0.75,0.72,0.08770580193070292
4785,-0.1,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.4625,0.5,0.4625,0.8,0.5333333333333333,0.64,-0.1
4786,0.26856632724128343,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6461538461538461,0.6666666666666666,0.6461538461538461,0.6923076923076923,0.8181818181818182,0.75,0.26856632724128343
4787,0.31622776601683794,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.625,0.7222222222222222,0.625,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.31622776601683794
4788,-0.24253562503633297,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.47058823529411764,0.6153846153846154,-0.24253562503633297
4789,0.0,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5,0.5555555555555556,0.5,1.0,0.5555555555555556,0.7142857142857143,0.0
4790,0.5533985905294664,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7625,0.7777777777777778,0.7625,0.9,0.75,0.8181818181818182,0.5533985905294664
4791,0.35,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.675,0.6666666666666666,0.675,0.75,0.6,0.6666666666666666,0.35
4792,0.08058229640253803,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.525974025974026,0.6111111111111112,0.525974025974026,0.9090909090909091,0.625,0.7407407407407407,0.08058229640253803
4793,0.31622776601683794,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.65,0.6666666666666666,0.65,0.8,0.6666666666666666,0.7272727272727273,0.31622776601683794
4794,0.31622776601683794,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.625,0.7222222222222222,0.625,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.31622776601683794
4795,0.0,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5,0.5,0.5,1.0,0.5,0.6666666666666666,0.0
4796,0.3286878675669582,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6375,0.6666666666666666,0.6375,0.9,0.6428571428571429,0.75,0.3286878675669582
4797,0.0,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5,0.5,0.5,0.7777777777777778,0.5,0.6086956521739131,0.0
4798,0.0,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5,0.2777777777777778,0.5,0.0,0.0,0.0,0.0
4799,0.35714285714285715,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6785714285714286,0.7777777777777778,0.6785714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.35714285714285715
4800,0.2672612419124244,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6111111111111112,0.6111111111111112,0.611111111111111,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.2672612419124244
4801,0.2987012987012987,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6493506493506493,0.6666666666666666,0.6493506493506493,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.2987012987012987
4802,0.0,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5,0.6111111111111112,0.5,1.0,0.6111111111111112,0.7586206896551724,0.0
4803,0.12182898077463453,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.551948051948052,0.6111111111111112,0.551948051948052,0.8181818181818182,0.6428571428571429,0.72,0.12182898077463453
4804,0.17541160386140583,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5923076923076923,0.5,0.5923076923076923,0.8,0.3333333333333333,0.47058823529411764,0.17541160386140583
4805,0.35082320772281167,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6846153846153846,0.7222222222222222,0.6846153846153846,0.7692307692307693,0.8333333333333334,0.8,0.35082320772281167
4806,0.4472135954999579,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7222222222222223,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.7,0.7368421052631579,0.4472135954999579
4807,0.3333333333333333,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
4808,0.2548235957188128,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5974025974025974,0.6666666666666666,0.5974025974025974,0.9090909090909091,0.6666666666666666,0.7692307692307693,0.2548235957188128
4809,0.25,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.625,0.5555555555555556,0.625,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.25
4810,-0.01413506985480439,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.49350649350649356,0.4444444444444444,0.4935064935064935,0.7142857142857143,0.38461538461538464,0.5,-0.01413506985480439
4811,0.4947274449181537,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7692307692307692,0.6666666666666666,0.7692307692307692,0.5384615384615384,1.0,0.7,0.4947274449181537
4812,0.22360679774997896,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6125,0.6111111111111112,0.6125,0.6,0.6666666666666666,0.631578947368421,0.22360679774997896
4813,-0.06493506493506493,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.46753246753246747,0.4444444444444444,0.4675324675324675,0.5714285714285714,0.36363636363636365,0.4444444444444444,-0.06493506493506493
4814,0.4029114820126901,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7083333333333334,0.7222222222222222,0.7083333333333333,0.75,0.8181818181818182,0.782608695652174,0.4029114820126901
4815,0.34188172937891387,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.7777777777777778,0.6363636363636364,0.7,0.34188172937891387
4816,0.24253562503633297,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,0.5294117647058824,0.6923076923076923,0.24253562503633297
4817,0.0,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5,0.6666666666666666,0.5,1.0,0.6666666666666666,0.8,0.0
4818,0.3779644730092272,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.3333333333333333,1.0,0.5,0.3779644730092272
4819,0.472455591261534,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7083333333333333,0.7777777777777778,0.7083333333333333,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.472455591261534
4820,0.2672612419124244,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6111111111111112,0.6111111111111112,0.611111111111111,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.2672612419124244
4821,0.575,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7875,0.7777777777777778,0.7875,0.7,0.875,0.7777777777777778,0.575
4822,0.2711630722733202,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5625,0.6111111111111112,0.5625,1.0,0.5882352941176471,0.7407407407407407,0.2711630722733202
4823,0.5229975846277625,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7402597402597402,0.7777777777777778,0.7402597402597402,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.5229975846277625
4824,-0.17149858514250885,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.4583333333333333,0.6111111111111112,0.4583333333333333,0.9166666666666666,0.6470588235294118,0.7586206896551724,-0.17149858514250885
4825,0.0,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5,0.5555555555555556,0.5,1.0,0.5555555555555556,0.7142857142857143,0.0
4826,0.0,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5,0.5,0.5,0.6666666666666666,0.5,0.5714285714285714,0.0
4827,0.05547001962252291,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.525,0.5,0.525,0.75,0.46153846153846156,0.5714285714285714,0.05547001962252291
4828,0.5635445125120265,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7615384615384615,0.8333333333333334,0.7615384615384615,0.9230769230769231,0.8571428571428571,0.8888888888888888,0.5635445125120265
4829,0.12403473458920847,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.5384615384615384,0.6363636363636364,0.12403473458920847
4830,0.2711630722733202,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5625,0.6111111111111112,0.5625,1.0,0.5882352941176471,0.7407407407407407,0.2711630722733202
4831,-0.1889822365046136,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.3928571428571428,0.3333333333333333,0.39285714285714285,0.2857142857142857,0.6666666666666666,0.4,-0.1889822365046136
4832,0.7905694150420948,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.875,0.8888888888888888,0.875,1.0,0.8333333333333334,0.9090909090909091,0.7905694150420948
4833,0.2672612419124244,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6111111111111112,0.6111111111111112,0.611111111111111,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.2672612419124244
4834,0.03952847075210474,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5125,0.5555555555555556,0.5125,0.9,0.5625,0.6923076923076923,0.03952847075210474
4835,0.4029114820126901,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7083333333333334,0.7222222222222222,0.7083333333333333,0.75,0.8181818181818182,0.782608695652174,0.4029114820126901
4836,0.575,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7875,0.7777777777777778,0.7875,0.875,0.7,0.7777777777777778,0.575
4837,0.6139406135149204,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.8230769230769232,0.8333333333333334,0.823076923076923,0.8461538461538461,0.9166666666666666,0.88,0.6139406135149204
4838,0.48416483186574427,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7375,0.7222222222222222,0.7375,0.875,0.6363636363636364,0.7368421052631579,0.48416483186574427
4839,0.2548235957188128,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5974025974025974,0.6666666666666666,0.5974025974025974,0.9090909090909091,0.6666666666666666,0.7692307692307693,0.2548235957188128
4840,0.0,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5,0.5,0.5,1.0,0.5,0.6666666666666666,0.0
4841,0.26519741765271837,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6230769230769231,0.7222222222222222,0.6230769230769231,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.26519741765271837
4842,-0.24253562503633297,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.47058823529411764,0.6153846153846154,-0.24253562503633297
4843,0.2987012987012987,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6493506493506493,0.6666666666666666,0.6493506493506493,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.2987012987012987
4844,0.6625413488689132,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.825,0.8333333333333334,0.825,0.75,0.8571428571428571,0.8,0.6625413488689132
4845,0.15228622596829317,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.5892857142857143,0.5,0.5892857142857143,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.15228622596829317
4846,0.7662337662337663,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.8831168831168832,0.8888888888888888,0.8831168831168831,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.7662337662337663
4847,0.31622776601683794,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.7,0.5,0.7,0.4,1.0,0.5714285714285714,0.31622776601683794
4848,0.3535533905932738,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6111111111111112,0.6111111111111112,0.6111111111111112,1.0,0.5625,0.72,0.3535533905932738
4849,0.26856632724128343,0.244000730605065,0.2282527533424094,0.02282527533424094,,oob,one_sem,ElasticNet,0.6233766233766235,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.6923076923076923,0.75,0.26856632724128343
4850,-0.21693045781865616,0.25756767979577555,0.22501754906677573,0.022501754906677572,,oob,validation_score,ElasticNet,0.45,0.5,0.45,0.9,0.5294117647058824,0.6666666666666666,-0.21693045781865616
4851,0.0,0.25756767979577555,0.22501754906677573,0.022501754906677572,,oob,validation_score,ElasticNet,0.5,0.3888888888888889,0.5,1.0,0.3888888888888889,0.56,0.0
4852,0.4437601569801833,0.25756767979577555,0.22501754906677573,0.022501754906677572,,oob,validation_score,ElasticNet,0.7,0.7222222222222222,0.7,0.9,0.6923076923076923,0.782608695652174,0.4437601569801833
4853,0.5324675324675324,0.25756767979577555,0.22501754906677573,0.022501754906677572,,oob,validation_score,ElasticNet,0.7662337662337664,0.7777777777777778,0.7662337662337663,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5324675324675324
4854,0.472455591261534,0.25756767979577555,0.22501754906677573,0.022501754906677572,,oob,validation_score,ElasticNet,0.7678571428571428,0.7777777777777778,0.7678571428571428,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.472455591261534
4855,0.01413506985480439,0.25756767979577555,0.22501754906677573,0.022501754906677572,,oob,validation_score,ElasticNet,0.5064935064935066,0.5555555555555556,0.5064935064935066,0.7272727272727273,0.6153846153846154,0.6666666666666666,0.01413506985480439
4856,0.31622776601683794,0.25756767979577555,0.22501754906677573,0.022501754906677572,,oob,validation_score,ElasticNet,0.65,0.6666666666666666,0.65,0.8,0.6666666666666666,0.7272727272727273,0.31622776601683794
4857,0.12403473458920847,0.25756767979577555,0.22501754906677573,0.022501754906677572,,oob,validation_score,ElasticNet,0.5692307692307692,0.5555555555555556,0.5692307692307692,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.12403473458920847
4858,0.20385887657505022,0.25756767979577555,0.22501754906677573,0.022501754906677572,,oob,validation_score,ElasticNet,0.6,0.6111111111111112,0.6,0.7,0.6363636363636364,0.6666666666666666,0.20385887657505022
