,Scores,mean_test_score,std_test_score,sem_test_score,params,round,train_mthd,estimator,roc_auc,accuracy,balanced_accuracy,recall,precision,f1,matthews_corrcoef
1517,0.3082573996425538,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.3082573996425538
1518,0.7486251134176306,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.9047619047619048,0.8666666666666667,0.9047619047619048,1.0,0.6923076923076923,0.8181818181818182,0.7486251134176306
1519,0.3563483225498992,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6904761904761905,0.7,0.6904761904761905,0.6666666666666666,0.5,0.5714285714285714,0.3563483225498992
1520,0.04528334128517262,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5238095238095237,0.4666666666666667,0.5238095238095237,0.6666666666666666,0.3157894736842105,0.42857142857142855,0.04528334128517262
1521,0.5724780279075999,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.8095238095238095,0.7333333333333333,0.8095238095238095,1.0,0.5294117647058824,0.6923076923076923,0.5724780279075999
1522,0.4256887899825743,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.7301587301587301,0.6666666666666666,0.7301587301587301,0.8888888888888888,0.47058823529411764,0.6153846153846154,0.4256887899825743
1523,0.3563483225498992,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6904761904761905,0.7,0.6904761904761905,0.6666666666666666,0.5,0.5714285714285714,0.3563483225498992
1524,0.13211031413252305,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5714285714285714,0.5333333333333333,0.5714285714285714,0.6666666666666666,0.35294117647058826,0.46153846153846156,0.13211031413252305
1525,0.1749635530559413,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5952380952380952,0.5666666666666667,0.5952380952380952,0.6666666666666666,0.375,0.48,0.1749635530559413
1526,0.1543033499620919,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5793650793650793,0.5,0.5793650793650793,0.7777777777777778,0.35,0.4827586206896552,0.1543033499620919
1527,0.4629100498862757,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.738095238095238,0.7666666666666667,0.7380952380952381,0.6666666666666666,0.6,0.631578947368421,0.4629100498862757
1528,0.04528334128517262,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5238095238095237,0.4666666666666667,0.5238095238095237,0.6666666666666666,0.3157894736842105,0.42857142857142855,0.04528334128517262
1529,0.25660560061597815,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6349206349206349,0.6666666666666666,0.6349206349206349,0.5555555555555556,0.45454545454545453,0.5,0.25660560061597815
1530,0.11664236870396086,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5634920634920635,0.5666666666666667,0.5634920634920635,0.5555555555555556,0.35714285714285715,0.43478260869565216,0.11664236870396086
1531,0.42857142857142855,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.7142857142857143,0.6,0.7142857142857143,1.0,0.42857142857142855,0.6,0.42857142857142855
1532,0.3086066999241838,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6587301587301587,0.7,0.6587301587301587,0.5555555555555556,0.5,0.5263157894736842,0.3086066999241838
1533,0.3082573996425538,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.3082573996425538
1534,0.42766860172384985,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.7063492063492064,0.7666666666666667,0.7063492063492063,0.5555555555555556,0.625,0.5882352941176471,0.42766860172384985
1535,0.1543033499620919,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5793650793650793,0.5,0.5793650793650793,0.7777777777777778,0.35,0.4827586206896552,0.1543033499620919
1536,0.2182178902359924,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.619047619047619,0.6,0.6190476190476191,0.6666666666666666,0.4,0.5,0.2182178902359924
1537,0.3860440160957241,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.7063492063492063,0.6333333333333333,0.7063492063492063,0.8888888888888888,0.4444444444444444,0.5925925925925926,0.3860440160957241
1538,0.46656947481584343,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.753968253968254,0.7,0.753968253968254,0.8888888888888888,0.5,0.64,0.46656947481584343
1539,0.2182178902359924,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.619047619047619,0.6,0.6190476190476191,0.6666666666666666,0.4,0.5,0.2182178902359924
1540,0.3207665139358924,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6746031746031745,0.6333333333333333,0.6746031746031746,0.7777777777777778,0.4375,0.56,0.3207665139358924
1541,0.09759000729485331,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5396825396825397,0.4,0.5396825396825397,0.8888888888888888,0.32,0.47058823529411764,0.09759000729485331
1542,0.3082573996425538,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.3082573996425538
1543,0.2624453295839119,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6428571428571428,0.6333333333333333,0.6428571428571428,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.2624453295839119
1544,0.23756554836659943,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.626984126984127,0.5666666666666667,0.626984126984127,0.7777777777777778,0.3888888888888889,0.5185185185185185,0.23756554836659943
1545,0.196227812235748,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6031746031746033,0.5333333333333333,0.6031746031746031,0.7777777777777778,0.3684210526315789,0.5,0.196227812235748
1546,0.2182178902359924,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.619047619047619,0.6,0.6190476190476191,0.6666666666666666,0.4,0.5,0.2182178902359924
1547,0.40755007156655354,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.7142857142857142,0.7333333333333333,0.7142857142857142,0.6666666666666666,0.5454545454545454,0.6,0.40755007156655354
1548,0.3563483225498992,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6904761904761905,0.7,0.6904761904761905,0.6666666666666666,0.5,0.5714285714285714,0.3563483225498992
1549,0.13211031413252305,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5714285714285714,0.5333333333333333,0.5714285714285714,0.6666666666666666,0.35294117647058826,0.46153846153846156,0.13211031413252305
1550,0.20786985482077452,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6111111111111112,0.6333333333333333,0.6111111111111112,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.20786985482077452
1551,0.13211031413252305,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5714285714285714,0.5333333333333333,0.5714285714285714,0.6666666666666666,0.35294117647058826,0.46153846153846156,0.13211031413252305
1552,0.04528334128517262,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5238095238095237,0.4666666666666667,0.5238095238095237,0.6666666666666666,0.3157894736842105,0.42857142857142855,0.04528334128517262
1553,0.2624453295839119,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6428571428571428,0.6333333333333333,0.6428571428571428,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.2624453295839119
1554,0.0890870806374748,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5476190476190477,0.5,0.5476190476190476,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.0890870806374748
1555,0.196227812235748,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6031746031746033,0.5333333333333333,0.6031746031746031,0.7777777777777778,0.3684210526315789,0.5,0.196227812235748
1556,0.3207665139358924,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6746031746031745,0.6333333333333333,0.6746031746031746,0.7777777777777778,0.4375,0.56,0.3207665139358924
1557,0.1749635530559413,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5952380952380952,0.5666666666666667,0.5952380952380952,0.6666666666666666,0.375,0.48,0.1749635530559413
1558,0.40755007156655354,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.7142857142857142,0.7333333333333333,0.7142857142857142,0.6666666666666666,0.5454545454545454,0.6,0.40755007156655354
1559,0.408248290463863,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.7222222222222223,0.7,0.7222222222222222,0.7777777777777778,0.5,0.6086956521739131,0.408248290463863
1560,0.5345224838248488,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.7857142857142857,0.7,0.7857142857142857,1.0,0.5,0.6666666666666666,0.5345224838248488
1561,0.3207665139358924,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6746031746031745,0.6333333333333333,0.6746031746031746,0.7777777777777778,0.4375,0.56,0.3207665139358924
1562,0.2182178902359924,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.619047619047619,0.6,0.6190476190476191,0.6666666666666666,0.4,0.5,0.2182178902359924
1563,0.196227812235748,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6031746031746033,0.5333333333333333,0.6031746031746031,0.7777777777777778,0.3684210526315789,0.5,0.196227812235748
1564,0.408248290463863,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.7222222222222223,0.7,0.7222222222222222,0.7777777777777778,0.5,0.6086956521739131,0.408248290463863
1565,0.2624453295839119,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6428571428571428,0.6333333333333333,0.6428571428571428,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.2624453295839119
1566,0.6123724356957946,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.8333333333333334,0.7666666666666667,0.8333333333333333,1.0,0.5625,0.72,0.6123724356957946
1567,0.16146816171752817,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5873015873015873,0.6,0.5873015873015873,0.5555555555555556,0.38461538461538464,0.45454545454545453,0.16146816171752817
1568,0.408248290463863,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.7222222222222223,0.7,0.7222222222222222,0.7777777777777778,0.5,0.6086956521739131,0.408248290463863
1569,0.3471722831863234,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6825396825396826,0.6,0.6825396825396826,0.8888888888888888,0.42105263157894735,0.5714285714285714,0.3471722831863234
1570,0.3086066999241838,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6587301587301587,0.5666666666666667,0.6587301587301587,0.8888888888888888,0.4,0.5517241379310345,0.3086066999241838
1571,0.2182178902359924,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.619047619047619,0.6,0.6190476190476191,0.6666666666666666,0.4,0.5,0.2182178902359924
1572,0.3207665139358924,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6746031746031745,0.6333333333333333,0.6746031746031746,0.7777777777777778,0.4375,0.56,0.3207665139358924
1573,0.3860440160957241,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.7063492063492063,0.6333333333333333,0.7063492063492063,0.8888888888888888,0.4444444444444444,0.5925925925925926,0.3860440160957241
1574,0.3082573996425538,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.3082573996425538
1575,0.0890870806374748,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5476190476190477,0.5,0.5476190476190476,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.0890870806374748
1576,0.23756554836659943,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.626984126984127,0.5666666666666667,0.626984126984127,0.7777777777777778,0.3888888888888889,0.5185185185185185,0.23756554836659943
1577,0.3471722831863234,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6825396825396826,0.6,0.6825396825396826,0.8888888888888888,0.42105263157894735,0.5714285714285714,0.3471722831863234
1578,0.363696483726654,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6984126984126984,0.6666666666666666,0.6984126984126984,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.363696483726654
1579,0.25660560061597815,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6349206349206349,0.6666666666666666,0.6349206349206349,0.5555555555555556,0.45454545454545453,0.5,0.25660560061597815
1580,0.3086066999241838,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6587301587301587,0.7,0.6587301587301587,0.5555555555555556,0.5,0.5263157894736842,0.3086066999241838
1581,0.2182178902359924,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.619047619047619,0.6,0.6190476190476191,0.6666666666666666,0.4,0.5,0.2182178902359924
1582,0.5048267902790238,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.7698412698412698,0.7666666666666667,0.7698412698412698,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.5048267902790238
1583,0.1543033499620919,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.5793650793650793,0.5,0.5793650793650793,0.7777777777777778,0.35,0.4827586206896552,0.1543033499620919
1584,0.25660560061597815,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6349206349206349,0.6666666666666666,0.6349206349206349,0.5555555555555556,0.45454545454545453,0.5,0.25660560061597815
1585,0.3086066999241838,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6587301587301587,0.5666666666666667,0.6587301587301587,0.8888888888888888,0.4,0.5517241379310345,0.3086066999241838
1586,0.2788995520575487,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6507936507936507,0.6,0.6507936507936508,0.7777777777777778,0.4117647058823529,0.5384615384615384,0.2788995520575487
1587,0.3471722831863234,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6825396825396826,0.6,0.6825396825396826,0.8888888888888888,0.42105263157894735,0.5714285714285714,0.3471722831863234
1588,0.2788995520575487,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6507936507936507,0.6,0.6507936507936508,0.7777777777777778,0.4117647058823529,0.5384615384615384,0.2788995520575487
1589,0.408248290463863,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.7222222222222223,0.7,0.7222222222222222,0.7777777777777778,0.5,0.6086956521739131,0.408248290463863
1590,0.2624453295839119,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6428571428571428,0.6333333333333333,0.6428571428571428,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.2624453295839119
1591,0.3082573996425538,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.3082573996425538
1592,0.196227812235748,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6031746031746033,0.5333333333333333,0.6031746031746031,0.7777777777777778,0.3684210526315789,0.5,0.196227812235748
1593,0.40006613209931935,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6746031746031746,0.7666666666666667,0.6746031746031746,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.40006613209931935
1594,0.2182178902359924,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.619047619047619,0.6,0.6190476190476191,0.6666666666666666,0.4,0.5,0.2182178902359924
1595,0.20786985482077452,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6111111111111112,0.6333333333333333,0.6111111111111112,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.20786985482077452
1596,0.23756554836659943,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.626984126984127,0.5666666666666667,0.626984126984127,0.7777777777777778,0.3888888888888889,0.5185185185185185,0.23756554836659943
1597,0.3086066999241838,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6587301587301587,0.5666666666666667,0.6587301587301587,0.8888888888888888,0.4,0.5517241379310345,0.3086066999241838
1598,0.363696483726654,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6984126984126984,0.6666666666666666,0.6984126984126984,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.363696483726654
1599,0.363696483726654,0.2878063501440972,0.12758366496224458,0.012758366496224458,,bootstrap,one_sem,XGBClassifier,0.6984126984126984,0.6666666666666666,0.6984126984126984,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.363696483726654
1600,0.2672612419124244,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6666666666666666,0.625,0.6451612903225806,0.2672612419124244
1601,0.08183170883849714,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.5401785714285714,0.5333333333333333,0.5401785714285714,0.4375,0.5833333333333334,0.5,0.08183170883849714
1602,0.408248290463863,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7083333333333334,0.7,0.7083333333333333,0.75,0.6,0.6666666666666666,0.408248290463863
1603,0.27865801780244004,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.6402714932126697,0.6333333333333333,0.6402714932126696,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.27865801780244004
1604,0.45701357466063347,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7285067873303167,0.7333333333333333,0.7285067873303167,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.45701357466063347
1605,0.3127828530760306,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.6334841628959276,0.6666666666666666,0.6334841628959276,0.38461538461538464,0.7142857142857143,0.5,0.3127828530760306
1606,0.5232166435699436,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.748868778280543,0.7666666666666667,0.748868778280543,0.6153846153846154,0.8,0.6956521739130435,0.5232166435699436
1607,0.8000181801424892,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.8973214285714286,0.9,0.8973214285714286,0.8571428571428571,0.9230769230769231,0.8888888888888888,0.8000181801424892
1608,0.5345224838248488,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7678571428571428,0.7666666666666667,0.7678571428571428,0.7857142857142857,0.7333333333333333,0.7586206896551724,0.5345224838248488
1609,0.13608276348795434,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.5694444444444445,0.5666666666666667,0.5694444444444444,0.5833333333333334,0.4666666666666667,0.5185185185185185,0.13608276348795434
1610,0.4732142857142857,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7366071428571429,0.7333333333333333,0.7366071428571428,0.6875,0.7857142857142857,0.7333333333333333,0.4732142857142857
1611,0.4756514941544941,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7262443438914027,0.7,0.7262443438914028,0.9230769230769231,0.6,0.7272727272727273,0.4756514941544941
1612,0.600099198148979,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.8055555555555556,0.8,0.8055555555555556,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.600099198148979
1613,0.48420012470625223,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7333333333333334,0.7333333333333333,0.7333333333333334,0.6,0.8181818181818182,0.6923076923076923,0.48420012470625223
1614,0.5345224838248488,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7666666666666667,0.7666666666666667,0.7666666666666666,0.8,0.75,0.7741935483870968,0.5345224838248488
1615,0.2075143391598224,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.6000000000000001,0.6,0.6,0.4666666666666667,0.6363636363636364,0.5384615384615384,0.2075143391598224
1616,0.5345224838248488,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7678571428571428,0.7666666666666667,0.7678571428571428,0.75,0.8,0.7741935483870968,0.5345224838248488
1617,0.6273764344284781,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.8080357142857143,0.8,0.8080357142857143,0.6875,0.9166666666666666,0.7857142857142857,0.6273764344284781
1618,0.5361185533187384,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7589285714285714,0.7666666666666667,0.7589285714285714,0.6428571428571429,0.8181818181818182,0.72,0.5361185533187384
1619,0.6681531047810609,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.8348214285714286,0.8333333333333334,0.8348214285714286,0.8571428571428571,0.8,0.8275862068965517,0.6681531047810609
1620,0.6651836553993731,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.8303571428571429,0.8333333333333334,0.8303571428571428,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.6651836553993731
1621,0.09759000729485331,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.5396825396825397,0.4,0.5396825396825397,0.8888888888888888,0.32,0.47058823529411764,0.09759000729485331
1622,0.5909278263416963,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7873303167420815,0.8,0.7873303167420814,0.8823529411764706,0.7894736842105263,0.8333333333333334,0.5909278263416963
1623,0.4344408966548397,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7098214285714286,0.7,0.7098214285714286,0.5625,0.8181818181818182,0.6666666666666666,0.4344408966548397
1624,0.21821789023599236,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.6111111111111112,0.6,0.6111111111111112,0.5555555555555556,0.7142857142857143,0.625,0.21821789023599236
1625,0.3974672033225129,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7057416267942583,0.7,0.7057416267942584,0.6842105263157895,0.8125,0.7428571428571429,0.3974672033225129
1626,0.4256887899825743,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.6968325791855203,0.6666666666666666,0.6968325791855203,0.9230769230769231,0.5714285714285714,0.7058823529411765,0.4256887899825743
1627,0.5217732845620352,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7638888888888888,0.7666666666666667,0.7638888888888888,0.7777777777777778,0.8235294117647058,0.8,0.5217732845620352
1628,0.6071428571428571,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.8035714285714285,0.8,0.8035714285714286,0.8571428571428571,0.75,0.8,0.6071428571428571
1629,0.5217732845620352,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7638888888888888,0.7666666666666667,0.7638888888888888,0.7777777777777778,0.8235294117647058,0.8,0.5217732845620352
1630,0.21821789023599236,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.6111111111111112,0.6,0.6111111111111112,0.5555555555555556,0.7142857142857143,0.625,0.21821789023599236
1631,0.7305170766586324,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.8755980861244019,0.8666666666666667,0.8755980861244019,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7305170766586324
1632,0.5730922466510651,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7966507177033493,0.7666666666666667,0.7966507177033493,0.9090909090909091,0.625,0.7407407407407407,0.5730922466510651
1633,0.6747699033149638,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.8492822966507177,0.8333333333333334,0.8492822966507176,0.7894736842105263,0.9375,0.8571428571428571,0.6747699033149638
1634,0.5483270672886724,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.7723214285714286,0.7666666666666667,0.7723214285714286,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.5483270672886724
1635,0.311749325707824,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.6602870813397128,0.6666666666666666,0.6602870813397129,0.6363636363636364,0.5384615384615384,0.5833333333333334,0.311749325707824
1636,0.6681531047810609,0.5255243220238572,0.1677431517809977,0.01677431517809977,,oob,one_sem,XGBClassifier,0.8348214285714286,0.8333333333333334,0.8348214285714286,0.8125,0.8666666666666667,0.8387096774193549,0.6681531047810609
