,Scores,mean_test_score,std_test_score,sem_test_score,params,round,train_mthd,estimator,roc_auc,accuracy,balanced_accuracy,recall,precision,f1,matthews_corrcoef
1449,0.8451542547285166,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9285714285714286,0.9166666666666666,0.9285714285714286,0.8571428571428571,1.0,0.9230769230769231,0.8451542547285166
1450,0.7491587023046328,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8785714285714286,0.875,0.8785714285714286,0.8571428571428571,0.9230769230769231,0.8888888888888888,0.7491587023046328
1451,0.4879500364742666,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.42857142857142855,1.0,0.6,0.4879500364742666
1452,0.8451542547285166,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9285714285714286,0.9166666666666666,0.9285714285714286,0.8571428571428571,1.0,0.9230769230769231,0.8451542547285166
1453,0.8451542547285166,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9285714285714286,0.9166666666666666,0.9285714285714286,0.8571428571428571,1.0,0.9230769230769231,0.8451542547285166
1454,0.8285714285714286,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9142857142857144,0.9166666666666666,0.9142857142857144,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8285714285714286
1455,0.6571428571428571,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8285714285714286,0.8333333333333334,0.8285714285714285,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6571428571428571
1456,0.9187795405622854,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9642857142857143,0.9583333333333334,0.9642857142857143,0.9285714285714286,1.0,0.9629629629629629,0.9187795405622854
1457,0.9187795405622854,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9642857142857143,0.9583333333333334,0.9642857142857143,0.9285714285714286,1.0,0.9629629629629629,0.9187795405622854
1458,0.4183300132670378,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.7000000000000001,0.6666666666666666,0.7,0.5,0.875,0.6363636363636364,0.4183300132670378
1459,0.916515138991168,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9500000000000001,0.9583333333333334,0.95,1.0,0.9333333333333333,0.9655172413793104,0.916515138991168
1460,0.8451542547285166,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9285714285714286,0.9166666666666666,0.9285714285714286,0.8571428571428571,1.0,0.9230769230769231,0.8451542547285166
1461,0.43355498476206,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.6785714285714286,0.625,0.6785714285714286,0.35714285714285715,1.0,0.5263157894736842,0.43355498476206
1462,0.7774288420142416,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8928571428571428,0.875,0.8928571428571428,0.7857142857142857,1.0,0.88,0.7774288420142416
1463,0.6761234037828132,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8428571428571427,0.8333333333333334,0.8428571428571429,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.6761234037828132
1464,0.7491587023046328,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8785714285714286,0.875,0.8785714285714286,0.8571428571428571,0.9230769230769231,0.8888888888888888,0.7491587023046328
1465,0.7491587023046328,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8785714285714286,0.875,0.8785714285714286,0.8571428571428571,0.9230769230769231,0.8888888888888888,0.7491587023046328
1466,0.7774288420142416,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8928571428571428,0.875,0.8928571428571428,0.7857142857142857,1.0,0.88,0.7774288420142416
1467,0.6761234037828132,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8428571428571427,0.8333333333333334,0.8428571428571429,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.6761234037828132
1468,0.5673665146135802,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.7785714285714286,0.7916666666666666,0.7785714285714285,0.8571428571428571,0.8,0.8275862068965517,0.5673665146135802
1469,0.9187795405622854,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9642857142857143,0.9583333333333334,0.9642857142857143,0.9285714285714286,1.0,0.9629629629629629,0.9187795405622854
1470,0.4800793585191832,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.7357142857142858,0.7083333333333334,0.7357142857142858,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4800793585191832
1471,0.741940826802374,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8642857142857143,0.875,0.8642857142857143,0.9285714285714286,0.8666666666666667,0.896551724137931,0.741940826802374
1472,0.916515138991168,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9500000000000001,0.9583333333333334,0.95,1.0,0.9333333333333333,0.9655172413793104,0.916515138991168
1473,0.50709255283711,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.7571428571428572,0.75,0.7571428571428571,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.50709255283711
1474,0.7774288420142416,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8928571428571428,0.875,0.8928571428571428,0.7857142857142857,1.0,0.88,0.7774288420142416
1475,0.9187795405622854,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9642857142857143,0.9583333333333334,0.9642857142857143,0.9285714285714286,1.0,0.9629629629629629,0.9187795405622854
1476,0.7491587023046328,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8785714285714286,0.875,0.8785714285714286,0.8571428571428571,0.9230769230769231,0.8888888888888888,0.7491587023046328
1477,0.7774288420142416,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8928571428571428,0.875,0.8928571428571428,0.7857142857142857,1.0,0.88,0.7774288420142416
1478,0.5428571428571428,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.7714285714285715,0.75,0.7714285714285715,0.6428571428571429,0.9,0.75,0.5428571428571428
1479,0.7142857142857143,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8571428571428572,0.8333333333333334,0.8571428571428572,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143
1480,0.7142857142857143,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8571428571428572,0.8333333333333334,0.8571428571428572,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143
1481,0.50709255283711,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.7571428571428572,0.75,0.7571428571428571,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.50709255283711
1482,0.6078080037565888,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8071428571428572,0.7916666666666666,0.8071428571428572,0.7142857142857143,0.9090909090909091,0.8,0.6078080037565888
1483,0.5423261445466404,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.75,0.7083333333333334,0.75,0.5,1.0,0.6666666666666666,0.5423261445466404
1484,0.7774288420142416,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8928571428571428,0.875,0.8928571428571428,0.7857142857142857,1.0,0.88,0.7774288420142416
1485,0.9187795405622854,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9642857142857143,0.9583333333333334,0.9642857142857143,0.9285714285714286,1.0,0.9629629629629629,0.9187795405622854
1486,0.6571428571428571,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8285714285714286,0.8333333333333334,0.8285714285714285,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6571428571428571
1487,0.9187795405622854,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9642857142857143,0.9583333333333334,0.9642857142857143,0.9285714285714286,1.0,0.9629629629629629,0.9187795405622854
1488,0.6078080037565888,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8071428571428572,0.7916666666666666,0.8071428571428572,0.7142857142857143,0.9090909090909091,0.8,0.6078080037565888
1489,0.7774288420142416,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8928571428571428,0.875,0.8928571428571428,0.7857142857142857,1.0,0.88,0.7774288420142416
1490,0.8285714285714286,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9142857142857144,0.9166666666666666,0.9142857142857144,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8285714285714286
1491,0.43355498476206,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.6785714285714286,0.625,0.6785714285714286,0.35714285714285715,1.0,0.5263157894736842,0.43355498476206
1492,0.6078080037565888,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8071428571428572,0.7916666666666666,0.8071428571428572,0.7142857142857143,0.9090909090909091,0.8,0.6078080037565888
1493,0.5428571428571428,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.7714285714285715,0.75,0.7714285714285715,0.6428571428571429,0.9,0.75,0.5428571428571428
1494,0.6761234037828132,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8428571428571427,0.8333333333333334,0.8428571428571429,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.6761234037828132
1495,0.6546536707079771,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8214285714285714,0.7916666666666666,0.8214285714285714,0.6428571428571429,1.0,0.782608695652174,0.6546536707079771
1496,0.8285714285714286,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.9142857142857144,0.9166666666666666,0.9142857142857144,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8285714285714286
1497,0.5673665146135802,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.7785714285714286,0.7916666666666666,0.7785714285714285,0.8571428571428571,0.8,0.8275862068965517,0.5673665146135802
1498,0.7491587023046328,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.8785714285714286,0.875,0.8785714285714286,0.8571428571428571,0.9230769230769231,0.8888888888888888,0.7491587023046328
1499,0.5428571428571428,0.714662716941068,0.17143131003598497,0.017143131003598495,,bootstrap,one_sem,XGBClassifier,0.7714285714285715,0.75,0.7714285714285715,0.6428571428571429,0.9,0.75,0.5428571428571428
1500,0.7526178090063816,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
1501,0.9187795405622854,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9545454545454546,0.9583333333333334,0.9545454545454546,0.9090909090909091,1.0,0.9523809523809523,0.9187795405622854
1502,0.8321678321678322,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
1503,0.7526178090063816,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
1504,0.5913123959890826,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7797202797202797,0.7916666666666666,0.7797202797202798,0.6363636363636364,0.875,0.7368421052631579,0.5913123959890826
1505,0.6783216783216783,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.6783216783216783
1506,0.8321678321678322,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
1507,0.4965034965034965,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7482517482517482,0.75,0.7482517482517483,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.4965034965034965
1508,0.8321678321678322,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
1509,0.5902679811685199,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7692307692307692,0.75,0.7692307692307692,1.0,0.6470588235294118,0.7857142857142857,0.5902679811685199
1510,0.6078080037565888,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8006993006993007,0.7916666666666666,0.8006993006993006,0.9090909090909091,0.7142857142857143,0.8,0.6078080037565888
1511,0.7491587023046328,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8706293706293707,0.875,0.8706293706293706,0.8181818181818182,0.9,0.8571428571428571,0.7491587023046328
1512,0.7526178090063816,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
1513,0.7774288420142416,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8846153846153846,0.875,0.8846153846153846,1.0,0.7857142857142857,0.88,0.7774288420142416
1514,0.9187795405622854,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9545454545454546,0.9583333333333334,0.9545454545454546,0.9090909090909091,1.0,0.9523809523809523,0.9187795405622854
1515,0.7491587023046328,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8706293706293707,0.875,0.8706293706293706,0.8181818181818182,0.9,0.8571428571428571,0.7491587023046328
1516,0.57953786404698,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7867132867132867,0.7916666666666666,0.7867132867132867,0.7272727272727273,0.8,0.7619047619047619,0.57953786404698
1517,0.7526178090063816,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
1518,0.7526178090063816,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
1519,0.4965034965034965,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7482517482517482,0.75,0.7482517482517483,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.4965034965034965
1520,0.8321678321678322,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
1521,0.7125253031944252,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8461538461538461,0.8333333333333334,0.8461538461538461,1.0,0.7333333333333333,0.8461538461538461,0.7125253031944252
1522,0.6783216783216783,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.6783216783216783
1523,0.7526178090063816,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
1524,0.4345240946267408,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.6888111888111889,0.7083333333333334,0.6888111888111889,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.4345240946267408
1525,0.7526178090063816,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
1526,0.9198662110077999,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9615384615384616,0.9583333333333334,0.9615384615384616,1.0,0.9166666666666666,0.9565217391304348,0.9198662110077999
1527,0.8461538461538461,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9230769230769231,0.9166666666666666,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.8461538461538461
1528,0.6276459144608478,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7727272727272727,0.7916666666666666,0.7727272727272727,0.5454545454545454,1.0,0.7058823529411765,0.6276459144608478
1529,0.6643356643356644,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8321678321678322,0.8333333333333334,0.8321678321678322,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6643356643356644
1530,0.7526178090063816,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
1531,0.7125253031944252,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8461538461538461,0.8333333333333334,0.8461538461538461,1.0,0.7333333333333333,0.8461538461538461,0.7125253031944252
1532,0.6783216783216783,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.6783216783216783
1533,0.6783216783216783,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.6783216783216783
1534,0.7526178090063816,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
1535,0.7687061147858074,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8636363636363636,0.875,0.8636363636363636,0.7272727272727273,1.0,0.8421052631578947,0.7687061147858074
1536,0.4965034965034965,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7482517482517482,0.75,0.7482517482517483,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.4965034965034965
1537,0.40991702578932737,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7027972027972027,0.7083333333333334,0.7027972027972028,0.6363636363636364,0.7,0.6666666666666666,0.40991702578932737
1538,0.7687061147858074,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8636363636363636,0.875,0.8636363636363636,0.7272727272727273,1.0,0.8421052631578947,0.7687061147858074
1539,0.49660854465066,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7412587412587412,0.75,0.7412587412587412,0.6363636363636364,0.7777777777777778,0.7,0.49660854465066
1540,0.7491587023046328,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8706293706293707,0.875,0.8706293706293706,0.8181818181818182,0.9,0.8571428571428571,0.7491587023046328
1541,0.4965034965034965,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7482517482517482,0.75,0.7482517482517483,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.4965034965034965
1542,0.8321678321678322,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
1543,0.5853694070049635,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7937062937062936,0.7916666666666666,0.7937062937062938,0.8181818181818182,0.75,0.782608695652174,0.5853694070049635
1544,0.9187795405622854,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9545454545454546,0.9583333333333334,0.9545454545454546,0.9090909090909091,1.0,0.9523809523809523,0.9187795405622854
1545,0.6643356643356644,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8321678321678322,0.8333333333333334,0.8321678321678322,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6643356643356644
1546,0.7125253031944252,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8461538461538461,0.8333333333333334,0.8461538461538461,1.0,0.7333333333333333,0.8461538461538461,0.7125253031944252
1547,0.8461538461538461,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9230769230769231,0.9166666666666666,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.8461538461538461
1548,0.7526178090063816,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
1549,0.6643356643356644,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8321678321678322,0.8333333333333334,0.8321678321678322,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6643356643356644
1550,0.7526178090063816,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
1551,0.6643356643356644,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8321678321678322,0.8333333333333334,0.8321678321678322,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6643356643356644
1552,0.9198662110077999,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9615384615384616,0.9583333333333334,0.9615384615384616,1.0,0.9166666666666666,0.9565217391304348,0.9198662110077999
1553,0.6078080037565888,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8006993006993007,0.7916666666666666,0.8006993006993006,0.9090909090909091,0.7142857142857143,0.8,0.6078080037565888
1554,0.9187795405622854,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9545454545454546,0.9583333333333334,0.9545454545454546,0.9090909090909091,1.0,0.9523809523809523,0.9187795405622854
1555,0.5902679811685199,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7692307692307692,0.75,0.7692307692307692,1.0,0.6470588235294118,0.7857142857142857,0.5902679811685199
1556,0.6783216783216783,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8391608391608392,0.8333333333333334,0.8391608391608392,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.6783216783216783
1557,0.7526178090063816,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
1558,0.7774288420142416,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8846153846153846,0.875,0.8846153846153846,1.0,0.7857142857142857,0.88,0.7774288420142416
1559,0.7526178090063816,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8776223776223776,0.875,0.8776223776223776,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7526178090063816
1560,0.8321678321678322,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
1561,0.6078080037565888,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8006993006993007,0.7916666666666666,0.8006993006993006,0.9090909090909091,0.7142857142857143,0.8,0.6078080037565888
1562,0.4965034965034965,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7482517482517482,0.75,0.7482517482517483,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.4965034965034965
1563,0.6643356643356644,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8321678321678322,0.8333333333333334,0.8321678321678322,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6643356643356644
1564,0.6504436355879909,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8076923076923077,0.7916666666666666,0.8076923076923077,1.0,0.6875,0.8148148148148148,0.6504436355879909
1565,0.7774288420142416,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8846153846153846,0.875,0.8846153846153846,1.0,0.7857142857142857,0.88,0.7774288420142416
1566,0.8321678321678322,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.9160839160839163,0.9166666666666666,0.916083916083916,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8321678321678322
1567,0.57953786404698,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.7867132867132867,0.7916666666666666,0.7867132867132867,0.7272727272727273,0.8,0.7619047619047619,0.57953786404698
1568,0.6693419514856722,0.7050022724960604,0.11974340243853336,0.011974340243853337,,bootstrap,one_sem,XGBClassifier,0.8251748251748253,0.8333333333333334,0.8251748251748252,0.7272727272727273,0.8888888888888888,0.8,0.6693419514856722
